Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
Trade Processing System DB_172.19.42.63,Powered On,Normal,,tbn-com-af13.hci.bri.co.id,TBN-COM-AF-CL01,2.04 TB,166.27 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),64 GB,16 MB,32,1,470 days,"172.19.42.63, fe80::250:56ff:fe98:5081",guestToolsUnmanaged|10304,Running,20 MHz,5.97 GB,1,TPSDB4263,"Intel® ""Broadwell"" Generation",422a2540-33a4-585d-4a3b-7964c9ae49cf,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
TrendMicro_DBTMCM,Powered On,Normal,,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,512.11 GB,147.09 GB,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,291 days,"172.19.44.222, fe80::9576:3009:bfe:f86f",guestToolsCurrent|10338,Running,3.21 GHz,12.04 GB,6,SQL-SERVER2,"Intel® ""Broadwell"" Generation",4218732e-b560-1560-cae9-8acfc103a143,,Enabled,Protected,Not Required,"Out of Date (Mar 27, 2021 4:55 PM)",No,false,false
trn-wbs-db_172.19.133.170 (p2v),Powered On,Normal,,172.19.146.112,TBN-CSTGLNV-CL06,53.14 GB,53.14 GB,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,4,1,137 days,172.19.133.35,guestToolsSupportedOld|8295,Running,20 MHz,7.3 GB,2,trn-wbs-db,"Intel® ""Broadwell"" Generation",420beecd-892b-f327-f596-e5dd3dbffd33,,Enabled,Protected,Not Required, --,No,false,false
trn-wbs-db_172.19.133.170_clone dari p2v,Powered Off,Normal,,172.19.146.190,TBN-CSTGLNV-CL06,53.18 GB,45 GB,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,4,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,420b3d8a-68ab-d051-5b22-6a31c8b00a11,,Enabled,N/A,Not Required, --,No,false,false
UAT CAMS APPS1_172.19.139.92,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,1.14 TB,111.76 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,1,23 days,"192.168.122.1, 172.19.139.92, fe80::250:56ff:feaa:f5a8",guestToolsUnmanaged|2147483647,Running,43 MHz,19.68 GB,1,UATCAMSAPPS113992,,422a5531-fb06-6222-c3fb-e9e42de65793,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS APPS2_172.19.139.93,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,1.14 TB,70.28 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,1,39 days,"192.168.122.1, 172.19.139.93, fe80::250:56ff:feaa:89ee",guestToolsUnmanaged|2147483647,Running,43 MHz,8.48 GB,1,UATCAMSAPPS2_13993,,422afc7d-859d-b062-c497-82b3710ba87e,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS APPS3_172.19.139.94,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,1.14 TB,68.47 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,1,3 days,"192.168.122.1, 172.19.139.94, fe80::250:56ff:feaa:98b7",guestToolsUnmanaged|2147483647,Running,43 MHz,10.02 GB,2,UATCAMSHotBackup_13994,,422a81f0-8446-2d26-16d3-17b0f9cd45c6,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS DB HA_172.19.139.122,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,1.56 TB,1.14 TB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,24,1,2 days,,guestToolsUnmanaged|2147483647,Not running,131 MHz,21.64 GB,3,,,422a89ce-d84e-c5bb-8794-64f9b2b5ad8b,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS DB_172.19.139.121,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,1.58 TB,1.46 TB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,24,1,42 days,172.19.139.121,guestToolsUnmanaged|2147483647,Running,43 MHz,56.18 GB,1,UATCAMSDB_139121,,422ab648-a526-f0c0-1a2c-5c82aa735dbb,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS Hot Backup_172.19.139.95,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,1.14 TB,68.54 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,1,42 days,"172.19.139.95, fe80::250:56ff:feaa:dc97",guestToolsUnmanaged|2147483647,Running,21 MHz,12.95 GB,1,UATCAMSHotBackup_13995,,422a2fbe-20fc-b678-d2f9-aed41d106ab5,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS LB HA_172.19.139.123,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,1.14 TB,96.1 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,1,47 days,"192.168.122.1, 172.19.139.123, fe80::250:56ff:feaa:8988",guestToolsUnmanaged|2147483647,Running,43 MHz,26.23 GB,1,UATCAMSLBHA_139123,,422a7750-3a65-f4e2-090c-2646ee952249,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS LB_172.19.139.91,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,1.14 TB,591.81 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,1,3 days,"192.168.122.1, 172.19.139.91, fe80::250:56ff:feaa:c7d7",guestToolsUnmanaged|2147483647,Running,43 MHz,8.89 GB,1,UATCAMSLB_13991,,422ad510-44c8-cf91-d194-362d4dbbeb16,,Enabled,Protected,Not Required, --,No,false,false
UAT CAMS NFS_172.19.139.132,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,728.11 GB,506.05 GB,CentOS 7 (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,16,1,11 days,"172.19.139.132, 192.168.122.1, fe80::250:56ff:feaa:5ad6",guestToolsUnmanaged|10336,Running,65 MHz,14.53 GB,5,UATCAMSNFS_139132,,422a9d58-58a0-f9d4-b89d-d51548435eff,,Enabled,Protected,Not Required, --,No,false,false
Ubuntu 16.04,Powered Off,Unknown,,172.19.146.125,TBN-CSTGLNV-CL02,216.12 GB,216.12 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,ubuntu,,,"Template Ubuntu 16.04 with NTP and zabbix agent installed, requirement RAM 16 GB, CPU 2 cpu x 4 core, e eth VMXNET3, VMtools",Enabled,N/A,Not Required, --,No,,false
ubuntu-mocash_10.101.11.206(P2V)_172.18.136.84,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (32-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,2,0,0 second,,,Not running,0 Hz,0 B,0,,,421891dc-4972-11b8-ef01-981ee9415ed9,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Ubuntu14.04_LAMPP_template Updated_172.18.135.221,Powered Off,Normal,,172.19.146.167,TBN-CSTGLNV-CL02,170.2 GB,5.63 GB,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),4 GB,0 B,8,1,0 second,,guestToolsSupportedNew|10346,Not running,0 Hz,0 B,0,,,42068b9b-b094-08e1-7f83-ff02b362685a,,Enabled,N/A,Not Required, --,No,false,false
ubuntu_02,Powered Off,Normal,,172.19.147.132,TBN-CSTGHP-CL01,216.2 GB,1.78 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,2,0 second,,guestToolsSupportedOld|10246,Not running,0 Hz,0 B,0,,,564d3f56-c758-f870-daf2-9504123dad28,"Template Ubuntu 14.04 x64, with NTP and zabbix agent installed, Requirement RAM : 16GB, CPU 2 cpu x 4 core, 2 eth VMXNET2, VMtools",Enabled,N/A,Not Required, --,No,false,false
ui jamsostek_172.19.44.99,Powered On,Normal,,172.19.146.171,TBN-CSTGLNV-CL10,128.08 GB,128.08 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,1,1,187 days,,guestToolsNotInstalled|0,Not running,0 Hz,3.59 GB,1,,"Intel® ""Broadwell"" Generation",564d3e1c-f13c-6282-1845-dfee0032a70f,,Enabled,Protected,Not Required, --,No,false,false
UI KMK-WA_172.18.46.168,Powered Off,Normal,com.vmware.vcDr,172.19.146.176,TBN-CSTGLNV-CL09,16.19 GB,0 B,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,4218142b-ed46-5317-04b2-64290c140237,,Enabled,N/A,Not Required, --,No,false,false
ui_bripens,Powered On,Normal,,172.19.146.169,TBN-CSTGLNV-CL11,124.08 GB,124.08 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),4 GB,0 B,1,1,244 days,"172.19.44.48, fe80::61e6:8533:828:cc9d",guestToolsSupportedOld|10246,Running,965 MHz,4.04 GB,47,ui-bripens,"Intel® ""Broadwell"" Generation",564df78f-24cd-6f4b-100a-8f8363533a66,,Enabled,Protected,Not Required, --,No,false,false
UI_MULTIFINANCE_172.18.46.160,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,16.22 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42181ae9-5723-d0e3-d26a-2c0b06db488d,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Ujicoba SRM ke TBN,Powered Off,Normal,,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,204.2 GB,29.62 GB,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),4 GB,0 B,4,1,0 second,,guestToolsCurrent|10338,Not running,0 Hz,0 B,0,GTIAPP-ABC12345,,422a58ee-6fd4-4e28-716d-e67802baaeaf,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
UKLN Taipe AD_172.19.70.24,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,516.1 GB,54.31 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,1,30 days,172.19.70.24,guestToolsCurrent|11297,Running,87 MHz,16.07 GB,4,UKLNAD,,421854b7-0777-b6fc-52e9-74854a1f8ad2,,Enabled,Protected,Not Required, --,No,false,false
UKLN Taipe T24 APP_172.19.70.21,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,532.11 GB,71 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,38 days,172.19.70.21,guestToolsCurrent|11297,Running,87 MHz,30.26 GB,1,UKLNAPP7021,,4218cb2b-05ac-0b62-77a6-d4d07bfcf518,,Enabled,Protected,Not Required, --,No,false,false
UKLN Taipe T24 DB_172.19.70.22,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,3.24 TB,61.51 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,6,1,3 days,172.19.70.22,guestToolsCurrent|11297,Running,153 MHz,16.07 GB,2,UKLNDB7022,,42185865-ab35-c2fe-1109-a49eebfeaad5,,Enabled,Protected,Not Required, --,No,false,false
UKLN Taipe T24 WEB_172.19.70.23,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,516.1 GB,61.75 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,1,3 days,172.19.70.23,guestToolsCurrent|11297,Running,351 MHz,16.07 GB,5,UKLNWEB7023,,4218ad5a-eacf-312b-2692-1920ef34af37,,Enabled,Protected,Not Required, --,No,false,false
Upload_SLIK_172.18.45.161,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,32.18 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218b1f0-d433-656c-37f5-54c0e9e57400,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
vCenter TBN,Powered On,Normal,,172.19.146.163,TBN-CSTGLNV-CL02,522.71 GB,181.88 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),24 GB,0 B,8,1,163 days,172.19.147.100,guestToolsUnmanaged|10304,Running,146 MHz,24.03 GB,7,photon-machine,"Intel® ""Broadwell"" Generation",564d1c18-04b0-7ca0-b250-d2a9818f95a5,VMware vCenter Server Appliance,Enabled,Protected,Not Required, --,No,false,false
vCenter TBN Log Insight,Powered On,Normal,,172.19.146.120,TBN-CSTGLNV-CL02,64.58 GB,32.92 GB,SUSE Linux Enterprise 11 (64-bit),ESXi 5.1 and later (VM version 9),4 GB,0 B,2,1,180 days,"172.19.147.2, fe80::250:56ff:fe8b:f3b8",guestToolsUnmanaged|10309,Running,398 MHz,4.03 GB,36,LogInsight,"Intel® ""Broadwell"" Generation",420bf744-84eb-7d6b-fc26-2468450ff234,VMware vRealize Log Insight,Enabled,Protected,Not Required, --,No,false,false
vCenter TBN vRealize Operations,Powered On,Normal,,172.19.146.120,TBN-CSTGLNV-CL02,290.09 GB,290.09 GB,SUSE Linux Enterprise 11 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,4,1,180 days,"172.19.147.3, fe80::250:56ff:fe8b:e505",guestToolsUnmanaged|10309,Running,0 Hz,16.07 GB,1,vRealizeClusterNode,"Intel® ""Broadwell"" Generation",420b93c8-9797-070b-3749-2c08f9920a77,"vRealize Operations Manager Appliance

Version 7.0.0 running on SLES 11 SP4",Enabled,Protected,Not Required, --,No,false,false
Video_Conference_BRI_172.18.104.89,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,421886f1-2a8a-868c-14fc-af506c953bcb,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
visa-ftp-GTI_172.21.49.30,Powered Off,Normal,com.vmware.vcDr,172.19.146.180,TBN-CSTGLNV-CL09,8.18 GB,0 B,Microsoft Windows 7 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,2,0,0 second,,,Not running,0 Hz,0 B,0,,,4218a8ac-8b20-7353-702f-08eb32f34090,,Enabled,N/A,Not Required, --,No,false,false
VisitorManagement_ISD_172.18.133.55,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,4.69 GB,0 B,Other (32-bit),ESXi 5.1 and later (VM version 9),4 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218f4c9-c1d4-b4fa-1412-a0f7756b9150,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
VM DRM Recover test,Powered On,Normal,,172.19.148.27,TBN-COM-HP-CL03,576.08 GB,152.36 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,6 days,,guestToolsSupportedOld|10287,Running,21 MHz,6.29 GB,2,DEPLOYMENT-DRM,,42189cb7-5d49-6351-fd1e-1a6c9914b0b9,,Enabled,Protected,Not Required, --,No,false,false
VM Elastic_172.18.65.188,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,1.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),1 GB,0 B,1,0,0 second,,,Not running,0 Hz,0 B,0,,,42180217-e7d9-aed2-8bd0-5b14f59d04da,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
vm-test-drc,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,68.09 GB,17.87 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,3 days,"172.19.41.31, 192.168.123.207, fe80::8455:c4b6:e631:498f, fe80::9862:7f72:5e0f:8a14",guestToolsCurrent|11297,Running,65 MHz,2.89 GB,3,WIN-FCSI8GD0RJH,,564d6ddf-c886-bdab-f0fd-cdfec2207d2a,,Enabled,Protected,Not Required, --,No,false,true
vSphere_Replication_TBN,Powered Off,Normal,,172.19.146.195,TBN-CSTGLNV-CL04,38.21 GB,22.01 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),16 GB,0 B,6,2,0 second,,guestToolsUnmanaged|10304,Not running,0 Hz,0 B,0,172.19.147.4,,420b77df-6875-7d94-a0f0-48934ae7146f,vSphere Replication Appliance,Enabled,N/A,Not Required, --,No,false,false
Way4 DB 13 DRC,Powered On,Normal,,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,1.76 TB,1.76 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),63.88 GB,0 B,12,2,19 days,"64.0.0.74, 60.0.18.120, fe80::20c:29ff:fec7:c1e, fe80::20c:29ff:fec7:c28",guestToolsCurrent|10338,Running,336 MHz,12.22 GB,1,WAY4-DB13-DRC,"Intel® ""Broadwell"" Generation",564d5fa7-c448-49c2-75e0-73d8f8c70c1e,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4 DB3 DRC,Powered On,Normal,,tbn-com-hb13.hci.bri.co.id,TBN-COM-HB-CL02,3.22 TB,3.22 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.88 GB,0 B,12,2,7 days,"64.0.0.68, 60.0.18.68, fe80::250:56ff:fe98:aff4, fe80::250:56ff:fe98:bad1",guestToolsSupportedNew|10341,Running,315 MHz,13.61 GB,1,localhost.localdomain,"Intel® ""Broadwell"" Generation",564d4e37-e0a9-9ce7-50ce-ce06c82a6b22,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
way4-biller-3_1.0.0.84,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,16.2 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,4218c408-ad93-fbae-3fa3-f6209d47c647,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
way4-db-pool2,Powered On,Normal,,172.19.147.186,TBN-CSTGHP-CL05,2.21 TB,2.02 TB,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,3,165 days,"192.168.82.156, 64.0.0.132, 60.0.18.117, fe80::250:56ff:fe98:5a99, fe80::250:56ff:fe98:224c, fe80::250:56ff:fe98:18ee",guestToolsSupportedOld|10246,Running,23 MHz,15.67 GB,1,way4-db-pool2,"Intel® ""Haswell"" Generation",564df892-c644-31c5-a665-ecb841d2e6ab,"Template RH 6.4, include NTP and Zabbix Agent, Hardware Spesification : RAM 16 GB, CPU 2 cpux4 core, 2 eth VMXNET3, VMtools",Enabled,Protected,Not Required, --,No,false,false
WAY4-DB1-DRC2,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,2.54 TB,2.54 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,2,265 days,"64.0.0.18, 60.0.18.10, fe80::250:56ff:fe8b:4823, fe80::250:56ff:fe8b:f22e",guestToolsCurrent|10338,Running,335 MHz,8.63 GB,1,WAY4-DB1-DRC,"Intel® ""Broadwell"" Generation",420bcd21-d6e3-cf29-3c5c-80156d9cbc73,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB10-DRC,Powered On,Normal,,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,843.49 GB,692.5 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.44 GB,0 B,24,2,217 days,"64.0.0.27, 60.0.18.118, fe80::250:56ff:fe98:fcca, fe80::250:56ff:fe98:2e6d",guestToolsCurrent|10338,Running,1.05 GHz,23.57 GB,1,WAY4-DB10-DRC,"Intel® ""Broadwell"" Generation",42188853-36ea-9051-ceef-20eaeffae558,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB11-DRC,Powered On,Normal,,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,1.53 TB,1.53 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,26 days,"64.0.0.226, 60.0.18.15, fe80::250:56ff:fe8b:a9e, fe80::250:56ff:fe8b:8d64, fe80::250:56ff:fe8b:7760",guestToolsCurrent|10338,Running,377 MHz,29.24 GB,1,WAY4-DB11-DRC,"Intel® ""Broadwell"" Generation",420b424a-6a63-eb01-66fe-c470c18499d9,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB14-DRC,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,1.43 TB,1.43 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,265 days,,guestToolsNotInstalled|0,Not running,377 MHz,29.31 GB,1,,"Intel® ""Broadwell"" Generation",564db102-3814-ddce-b69c-039e3ea945fd,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB16-DRC,Powered On,Normal,,tbn-com-hb15.hci.bri.co.id,TBN-COM-HB-CL02,1.85 TB,1.85 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.18 GB,0 B,12,3,180 days,,guestToolsNotInstalled|0,Not running,419 MHz,28.45 GB,1,,"Intel® ""Broadwell"" Generation",564d5cf3-f2c9-f9bd-1e37-822af9925ed0,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB17-DRC,Powered On,Normal,,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,1.85 TB,1.85 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.18 GB,0 B,12,2,231 days,"64.0.0.107, 60.0.18.46, fe80::20c:29ff:fe63:5af3, fe80::20c:29ff:fe63:5afd",guestToolsCurrent|10338,Running,335 MHz,28.46 GB,1,WAY4-DB17-DRC,"Intel® ""Broadwell"" Generation",564da342-00b4-11f0-aa49-db7c96635af3,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB2-DRC,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,1.97 TB,1.97 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.01 GB,0 B,12,2,232 days,,guestToolsNotInstalled|0,Not running,377 MHz,29.1 GB,1,,"Intel® ""Broadwell"" Generation",564d9a71-84ef-a6bf-8c36-b337b0a88d74,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB4,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,1.79 TB,1.79 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,12,3,265 days,"60.0.18.8, 64.0.0.8, fe80::20c:29ff:fe2c:a4f3, fe80::20c:29ff:fe2c:a4fd",guestToolsCurrent|10338,Running,335 MHz,22.46 GB,1,WAY4-DB4-DRC2,"Intel® ""Broadwell"" Generation",564d438c-148a-46fb-b66a-92ec082ca4e9,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB5-DRC,Powered On,Normal,,tbn-com-hb14.hci.bri.co.id,TBN-COM-HB-CL02,2.39 TB,2.39 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.18 GB,0 B,1,3,7 days,,guestToolsNotInstalled|0,Not running,62 MHz,20.26 GB,1,,"Intel® ""Broadwell"" Generation",564ddaa3-f3fb-bd56-a74d-c6e3f871f9ac,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB6-DRC,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,1.77 TB,1.77 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,124 days,"64.0.0.13, 60.0.18.22, fe80::250:56ff:fe8b:f168, fe80::250:56ff:fe8b:92ae, fe80::250:56ff:fe8b:9232",guestToolsCurrent|10338,Running,356 MHz,26.22 GB,1,WAY4-DB6-DRC,"Intel® ""Broadwell"" Generation",420b16b3-8460-a2c7-df0f-6eca9b1b8466,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB7-DRC,Powered On,Normal,,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,1.46 TB,1.46 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,7 days,"64.0.0.16, 60.0.18.114, fe80::250:56ff:fe8b:5184, fe80::250:56ff:fe8b:e517, fe80::250:56ff:fe8b:d268",guestToolsCurrent|10338,Running,461 MHz,29.23 GB,1,WAY4-DB7-DRC,"Intel® ""Broadwell"" Generation",420b797c-8350-a92f-49e4-4e84cfbe668d,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
WAY4-DB8-DRC,Powered On,Normal,,tbn-com-af09.hci.bri.co.id,TBN-COM-AF-CL01,850.9 GB,850.9 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.69 GB,0 B,24,4,479 days,"64.0.0.130, 60.0.18.125, fe80::250:56ff:fe98:ecc0, fe80::250:56ff:fe98:bec0",guestToolsSupportedOld|10341,Running,1.22 GHz,12.75 GB,2,WAY4-DB8-DRC,"Intel® ""Broadwell"" Generation",4218576d-4add-ffea-af24-b1ba2e033d68,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
