Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
ui jamsostek_172.19.44.99,Powered On,Normal,,172.19.146.171,TBN-CSTGLNV-CL10,128.08 GB,128.08 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,1,1,150 days,,guestToolsNotInstalled|0,Not running,0 Hz,3.18 GB,1,,"Intel® ""Broadwell"" Generation",564d3e1c-f13c-6282-1845-dfee0032a70f,,Enabled,Protected,Not Required, --,No,false,false
UI KMK-WA_172.18.46.168,Powered Off,Normal,com.vmware.vcDr,172.19.146.176,TBN-CSTGLNV-CL09,16.19 GB,0 B,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,4218142b-ed46-5317-04b2-64290c140237,,Enabled,N/A,Not Required, --,No,false,false
ui_bripens,Powered On,Normal,,172.19.146.169,TBN-CSTGLNV-CL11,124.08 GB,124.08 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),4 GB,0 B,1,1,207 days,"172.19.44.48, fe80::61e6:8533:828:cc9d",guestToolsSupportedOld|10246,Running,419 MHz,4.04 GB,24,ui-bripens,"Intel® ""Broadwell"" Generation",564df78f-24cd-6f4b-100a-8f8363533a66,,Enabled,Protected,Not Required, --,No,false,false
UI_MULTIFINANCE_172.18.46.160,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,16.22 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42181ae9-5723-d0e3-d26a-2c0b06db488d,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Ujicoba SRM ke TBN,Powered Off,Normal,,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,204.2 GB,29.62 GB,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),4 GB,0 B,4,1,0 second,,guestToolsCurrent|10338,Not running,0 Hz,0 B,0,GTIAPP-ABC12345,,422a58ee-6fd4-4e28-716d-e67802baaeaf,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
UKLN Taipe AD_172.19.70.24,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,516.1 GB,52.75 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,1,14 hours,172.19.70.24,guestToolsCurrent|11297,Running,2.96 GHz,16.03 GB,43,UKLNAD,,421854b7-0777-b6fc-52e9-74854a1f8ad2,,Enabled,Protected,Not Required, --,No,false,false
UKLN Taipe T24 APP_172.19.70.21,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,532.11 GB,69.72 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,1 days,172.19.70.21,guestToolsCurrent|11297,Running,3.25 GHz,25.66 GB,24,UKLNAPP7021,,4218cb2b-05ac-0b62-77a6-d4d07bfcf518,,Enabled,Protected,Not Required, --,No,false,false
UKLN Taipe T24 DB_172.19.70.22,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,3.24 TB,57.25 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,6,1,5 days,172.19.70.22,guestToolsCurrent|11297,Running,3.2 GHz,16.07 GB,66,UKLNDB7022,,42185865-ab35-c2fe-1109-a49eebfeaad5,,Enabled,Protected,Not Required, --,No,false,false
UKLN Taipe T24 WEB_172.19.70.23,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,516.1 GB,57.34 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,1,2 days,172.19.70.23,guestToolsCurrent|11297,Running,3.05 GHz,16.07 GB,68,UKLNWEB7023,,4218ad5a-eacf-312b-2692-1920ef34af37,,Enabled,Protected,Not Required, --,No,false,false
Upload_SLIK_172.18.45.161,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,32.18 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218b1f0-d433-656c-37f5-54c0e9e57400,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
vCenter TBN,Powered On,Normal,,172.19.146.163,TBN-CSTGLNV-CL02,522.71 GB,181.88 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),24 GB,0 B,8,1,126 days,172.19.147.100,guestToolsUnmanaged|10304,Running,104 MHz,24.03 GB,10,photon-machine,"Intel® ""Broadwell"" Generation",564d1c18-04b0-7ca0-b250-d2a9818f95a5,VMware vCenter Server Appliance,Enabled,Protected,Not Required, --,No,false,false
vCenter TBN Log Insight,Powered On,Normal,,172.19.146.120,TBN-CSTGLNV-CL02,64.58 GB,32.92 GB,SUSE Linux Enterprise 11 (64-bit),ESXi 5.1 and later (VM version 9),4 GB,0 B,2,1,142 days,"172.19.147.2, fe80::250:56ff:fe8b:f3b8",guestToolsUnmanaged|10309,Running,398 MHz,4.03 GB,34,LogInsight,"Intel® ""Broadwell"" Generation",420bf744-84eb-7d6b-fc26-2468450ff234,VMware vRealize Log Insight,Enabled,Protected,Not Required, --,No,false,false
vCenter TBN vRealize Operations,Powered On,Normal,,172.19.146.120,TBN-CSTGLNV-CL02,290.09 GB,290.09 GB,SUSE Linux Enterprise 11 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,4,1,142 days,"172.19.147.3, fe80::250:56ff:fe8b:e505",guestToolsUnmanaged|10309,Running,0 Hz,16.07 GB,1,vRealizeClusterNode,"Intel® ""Broadwell"" Generation",420b93c8-9797-070b-3749-2c08f9920a77,"vRealize Operations Manager Appliance

Version 7.0.0 running on SLES 11 SP4",Enabled,Protected,Not Required, --,No,false,false
Video_Conference_BRI_172.18.104.89,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,421886f1-2a8a-868c-14fc-af506c953bcb,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
visa-ftp-GTI_172.21.49.30,Powered Off,Normal,com.vmware.vcDr,172.19.146.180,TBN-CSTGLNV-CL09,8.18 GB,0 B,Microsoft Windows 7 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,2,0,0 second,,,Not running,0 Hz,0 B,0,,,4218a8ac-8b20-7353-702f-08eb32f34090,,Enabled,N/A,Not Required, --,No,false,false
VisitorManagement_ISD_172.18.133.55,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,4.69 GB,0 B,Other (32-bit),ESXi 5.1 and later (VM version 9),4 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218f4c9-c1d4-b4fa-1412-a0f7756b9150,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
VM Elastic_172.18.65.188,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,1.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),1 GB,0 B,1,0,0 second,,,Not running,0 Hz,0 B,0,,,42180217-e7d9-aed2-8bd0-5b14f59d04da,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
vm-test-drc,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,68.09 GB,17.86 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,79 days,"172.19.41.31, 192.168.123.207, fe80::8455:c4b6:e631:498f, fe80::9862:7f72:5e0f:8a14",guestToolsCurrent|11297,Running,65 MHz,2.89 GB,1,WIN-FCSI8GD0RJH,,564d6ddf-c886-bdab-f0fd-cdfec2207d2a,,Enabled,Protected,Not Required, --,No,false,true
vSphere_Replication_TBN,Powered Off,Normal,,172.19.146.195,TBN-CSTGLNV-CL04,38.21 GB,22.01 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),16 GB,0 B,6,2,0 second,,guestToolsUnmanaged|10304,Not running,0 Hz,0 B,0,172.19.147.4,,420b77df-6875-7d94-a0f0-48934ae7146f,vSphere Replication Appliance,Enabled,N/A,Not Required, --,No,false,false
Way4 DB 13 DRC,Powered On,Normal,,tbn-com-hb17.hci.bri.co.id,TBN-COM-HB-CL02,1.76 TB,1.76 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),63.88 GB,0 B,12,2,115 days,"64.0.0.74, 60.0.18.120, fe80::20c:29ff:fec7:c1e, fe80::20c:29ff:fec7:c28",guestToolsCurrent|10338,Running,335 MHz,11.95 GB,1,WAY4-DB13-DRC,"Intel® ""Broadwell"" Generation",564d5fa7-c448-49c2-75e0-73d8f8c70c1e,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4 DB3 DRC,Powered On,Normal,,tbn-com-hb17.hci.bri.co.id,TBN-COM-HB-CL02,3.22 TB,3.22 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.88 GB,0 B,12,2,115 days,"64.0.0.68, 60.0.18.68, fe80::250:56ff:fe98:aff4, fe80::250:56ff:fe98:bad1",guestToolsSupportedNew|10341,Running,356 MHz,13.51 GB,1,localhost.localdomain,"Intel® ""Broadwell"" Generation",564d4e37-e0a9-9ce7-50ce-ce06c82a6b22,,Enabled,Protected,Not Required, --,No,false,false
way4-biller-3_1.0.0.84,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,16.2 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,4218c408-ad93-fbae-3fa3-f6209d47c647,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4-db-pool2,Powered On,Normal,,172.19.147.186,TBN-CSTGHP-CL05,2.21 TB,2.02 TB,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,3,128 days,"192.168.82.156, 64.0.0.132, 60.0.18.117, fe80::250:56ff:fe98:5a99, fe80::250:56ff:fe98:224c, fe80::250:56ff:fe98:18ee",guestToolsSupportedOld|10246,Running,0 Hz,14.91 GB,3,way4-db-pool2,"Intel® ""Haswell"" Generation",564df892-c644-31c5-a665-ecb841d2e6ab,"Template RH 6.4, include NTP and Zabbix Agent, Hardware Spesification : RAM 16 GB, CPU 2 cpux4 core, 2 eth VMXNET3, VMtools",Enabled,Protected,Not Required, --,No,false,false
WAY4-DB1-DRC2,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,2.54 TB,2.54 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,12,2,228 days,"64.0.0.18, 60.0.18.10, fe80::250:56ff:fe8b:4823, fe80::250:56ff:fe8b:f22e",guestToolsCurrent|10338,Running,335 MHz,8.63 GB,1,WAY4-DB1-DRC,"Intel® ""Broadwell"" Generation",420bcd21-d6e3-cf29-3c5c-80156d9cbc73,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB10-DRC,Powered On,Normal,,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,843.49 GB,692.5 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.44 GB,0 B,24,2,180 days,"64.0.0.27, 60.0.18.118, fe80::250:56ff:fe98:fcca, fe80::250:56ff:fe98:2e6d",guestToolsCurrent|10338,Running,1.05 GHz,23.57 GB,1,WAY4-DB10-DRC,"Intel® ""Broadwell"" Generation",42188853-36ea-9051-ceef-20eaeffae558,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB11-DRC,Powered On,Normal,,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,1.78 TB,1.78 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,300 days,"64.0.0.226, 60.0.18.15, fe80::250:56ff:fe8b:a9e, fe80::250:56ff:fe8b:8d64, fe80::250:56ff:fe8b:7760",guestToolsCurrent|10338,Running,377 MHz,29.31 GB,1,WAY4-DB11-DRC,"Intel® ""Broadwell"" Generation",420b424a-6a63-eb01-66fe-c470c18499d9,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB14-DRC,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,1.43 TB,1.43 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,228 days,,guestToolsNotInstalled|0,Not running,356 MHz,29.31 GB,1,,"Intel® ""Broadwell"" Generation",564db102-3814-ddce-b69c-039e3ea945fd,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB16-DRC,Powered On,Normal,,tbn-com-hb15.hci.bri.co.id,TBN-COM-HB-CL02,1.48 TB,1.48 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.18 GB,0 B,12,3,143 days,,guestToolsNotInstalled|0,Not running,377 MHz,28.46 GB,1,,"Intel® ""Broadwell"" Generation",564d5cf3-f2c9-f9bd-1e37-822af9925ed0,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB17-DRC,Powered On,Normal,,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,1.85 TB,1.85 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.18 GB,0 B,12,2,194 days,"64.0.0.107, 60.0.18.46, fe80::20c:29ff:fe63:5af3, fe80::20c:29ff:fe63:5afd",guestToolsCurrent|10338,Running,356 MHz,28.46 GB,1,WAY4-DB17-DRC,"Intel® ""Broadwell"" Generation",564da342-00b4-11f0-aa49-db7c96635af3,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB2-DRC,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,1.97 TB,1.97 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.01 GB,0 B,12,2,195 days,,guestToolsNotInstalled|0,Not running,398 MHz,29.1 GB,1,,"Intel® ""Broadwell"" Generation",564d9a71-84ef-a6bf-8c36-b337b0a88d74,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB4,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,1.79 TB,1.79 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,12,3,228 days,"60.0.18.8, 64.0.0.8, fe80::20c:29ff:fe2c:a4f3, fe80::20c:29ff:fe2c:a4fd",guestToolsCurrent|10338,Running,356 MHz,22.31 GB,1,WAY4-DB4-DRC2,"Intel® ""Broadwell"" Generation",564d438c-148a-46fb-b66a-92ec082ca4e9,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB5-DRC,Powered On,Normal,,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,2.39 TB,2.39 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.18 GB,0 B,1,3,475 days,,guestToolsNotInstalled|0,Not running,62 MHz,20.36 GB,1,,"Intel® ""Broadwell"" Generation",564ddaa3-f3fb-bd56-a74d-c6e3f871f9ac,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB6-DRC,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,1.77 TB,1.77 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,87 days,"64.0.0.13, 60.0.18.22, fe80::250:56ff:fe8b:f168, fe80::250:56ff:fe8b:92ae, fe80::250:56ff:fe8b:9232",guestToolsCurrent|10338,Running,356 MHz,26.21 GB,1,WAY4-DB6-DRC,"Intel® ""Broadwell"" Generation",420b16b3-8460-a2c7-df0f-6eca9b1b8466,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB7-DRC,Powered On,Normal,,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,1.46 TB,1.46 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,12,3,231 days,"64.0.0.16, 60.0.18.114, fe80::250:56ff:fe8b:5184, fe80::250:56ff:fe8b:e517, fe80::250:56ff:fe8b:d268",guestToolsCurrent|10338,Running,356 MHz,29.23 GB,1,WAY4-DB7-DRC,"Intel® ""Broadwell"" Generation",420b797c-8350-a92f-49e4-4e84cfbe668d,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB8-DRC,Powered On,Normal,,tbn-com-af09.hci.bri.co.id,TBN-COM-AF-CL01,849.51 GB,849.51 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.69 GB,0 B,24,4,442 days,"64.0.0.130, 60.0.18.125, fe80::250:56ff:fe98:ecc0, fe80::250:56ff:fe98:bec0",guestToolsSupportedOld|10341,Running,1.36 GHz,12.75 GB,2,WAY4-DB8-DRC,"Intel® ""Broadwell"" Generation",4218576d-4add-ffea-af24-b1ba2e033d68,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-DB9-DRC2,Powered On,Normal,,tbn-com-af07.hci.bri.co.id,TBN-COM-AF-CL01,728.27 GB,728.27 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.44 GB,0 B,24,2,501 days,"64.0.0.129, 60.0.18.129, fe80::250:56ff:fe98:fafb, fe80::250:56ff:fe98:ebb1",guestToolsSupportedOld|10338,Running,1.36 GHz,21.96 GB,1,WAY4-DB9-DRC,"Intel® ""Broadwell"" Generation",42185bc1-d681-13fd-f0ed-1e2c3860872d,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4-fs-00_1.0.0.231,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,16.22 GB,0 B,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42183219-4c47-f85b-0613-10d7fc8ea972,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-FS-02,Powered Off,Alert,,172.19.146.199,TBN-CSTGLNV-CL12,144.93 GB,136.7 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),7.99 GB,0 B,16,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4218c6fe-d0db-384c-da94-59264d53b27d,,Enabled,N/A,Not Required, --,No,false,false
WAY4-FS-100-1.0.0.149,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,8.13 GB,0 B,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),7.94 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42183523-5bc0-c9a4-450f-e659ed2d218b,,Enabled,N/A,Not Required, --,No,false,false
way4-ns-12-1.0.0.70,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,42186a7d-5268-9bd1-e55a-413cfcf0983e,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4-ns-13_1.0.0.73,Powered Off,Unknown,,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,,,,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,,false
way4-ns-14_1.0.0.76,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,42182923-e3f8-b18b-1b4d-14bd017b01d3,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4-ns-15b_1.0.0.80,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218cb49-b58a-b2f3-d361-2df7487e7dc8,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4-ns-biller4_1.0.0.75,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,16.2 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,42186277-7d35-c881-f152-d6966e4c5133,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4-ns-biller5_1.0.0.179,Powered Off,Normal,,172.19.146.178,TBN-CSTGLNV-CL09,16.2 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,4218c245-8b4c-329d-b8fe-25538c1e3faf,,Enabled,N/A,Not Required, --,No,false,false
WAY4-NS1-GTI_1.0.0.17,Powered Off,Normal,,172.19.146.178,TBN-CSTGLNV-CL09,16.2 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,421857b9-b8ca-cb47-3454-d2ef4ebe77e5,,Enabled,N/A,Not Required, --,No,false,false
way4-ns3-gti_1.0.0.46,Powered Off,Normal,,172.19.146.155,TBN-CSTGLNV-CL14,16.2 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,42184f2e-6945-14f0-f217-923b8bb3312b,,Enabled,N/A,Not Required, --,No,false,false
way4-ns4-gti_1.0.0.43,Powered Off,Normal,com.vmware.vcDr,172.19.146.176,TBN-CSTGLNV-CL09,16.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218c5e9-dbcc-afdd-f729-8cd54bb48db0,,Enabled,N/A,Not Required, --,No,false,false
way4-ns5_1.0.0.44,Powered Off,Normal,com.vmware.vcDr,172.19.146.180,TBN-CSTGLNV-CL09,16.21 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218d98c-73ff-b8db-6f5a-fc0b60316035,,Enabled,N/A,Not Required, --,No,false,false
WAY4-NS8-DRC,Powered On,Normal,,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,144.82 GB,76.38 GB,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,16,3,5 days,"71.0.0.80, fe80::250:56ff:fe98:c0f0, fe80::250:56ff:fe98:6b98",guestToolsSupportedNew|10341,Running,482 MHz,1.42 GB,1,WAY4-NS8-DRC,"Intel® ""Broadwell"" Generation",4218241f-e0ac-cc1f-15b3-eb1d5bc4f598,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
WAY4-NSBILLER1-DC-172.21.20.60,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218acba-5e3c-7d47-3124-92b676512b98,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Way4_DBBiller1,Powered On,Normal,,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,2.3 TB,2.3 TB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),31.88 GB,0 B,12,3,228 days,"60.0.18.21, 65.0.0.85, fe80::20c:29ff:fec7:47c8, fe80::20c:29ff:fec7:47d2",guestToolsCurrent|10338,Running,335 MHz,19.15 GB,1,WAY4-DBB1-DRC,"Intel® ""Broadwell"" Generation",564de325-3591-3fd8-35d8-63f4fec747c8,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4ns10_1.0.0.89,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (32-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218bfdd-7e2c-720a-19c8-8de54855fb12,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
way4ns16_1.0.0.183,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,8.21 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,421812c7-3c91-b3f9-fb22-25c81cd9a5d6,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
